73.6246 	EXP 	New trial (rep=1, index=28): {'Stimulus': '3.png', 'Target': 0}
73.6298 	DATA 	Keypress: space
73.6407 	EXP 	figura: autoDraw = False
73.6407 	EXP 	figura: image = '3.png'
73.6407 	EXP 	figura: autoDraw = True
73.9252 	EXP 	New trial (rep=1, index=29): {'Stimulus': '16.png', 'Target': 0}
73.9303 	DATA 	Keypress: space
73.9407 	EXP 	figura: autoDraw = False
73.9407 	EXP 	figura: image = '16.png'
73.9407 	EXP 	figura: autoDraw = True
74.2079 	EXP 	New trial (rep=1, index=30): {'Stimulus': '1.png', 'Target': 1}
74.2129 	DATA 	Keypress: space
74.2246 	EXP 	figura: autoDraw = False
74.2246 	EXP 	figura: image = '1.png'
74.2246 	EXP 	figura: autoDraw = True
74.5079 	EXP 	New trial (rep=1, index=31): {'Stimulus': '8.png', 'Target': 0}
74.5130 	DATA 	Keypress: space
74.5241 	EXP 	figura: autoDraw = False
74.5241 	EXP 	figura: image = '8.png'
74.5241 	EXP 	figura: autoDraw = True
74.7752 	EXP 	New trial (rep=1, index=32): {'Stimulus': '12.png', 'Target': 0}
74.7802 	DATA 	Keypress: space
74.7907 	EXP 	figura: autoDraw = False
74.7907 	EXP 	figura: image = '12.png'
74.7907 	EXP 	figura: autoDraw = True
75.1581 	EXP 	New trial (rep=1, index=33): {'Stimulus': '14.png', 'Target': 0}
75.1631 	DATA 	Keypress: space
75.1736 	EXP 	figura: autoDraw = False
75.1736 	EXP 	figura: image = '14.png'
75.1736 	EXP 	figura: autoDraw = True
75.4421 	EXP 	New trial (rep=1, index=34): {'Stimulus': '18.png', 'Target': 0}
75.4472 	DATA 	Keypress: space
75.4573 	EXP 	figura: autoDraw = False
75.4573 	EXP 	figura: image = '18.png'
75.4573 	EXP 	figura: autoDraw = True
75.7411 	EXP 	New trial (rep=1, index=35): {'Stimulus': '2.png', 'Target': 1}
75.7462 	DATA 	Keypress: space
75.7567 	EXP 	figura: autoDraw = False
75.7567 	EXP 	figura: image = '2.png'
75.7567 	EXP 	figura: autoDraw = True
76.0746 	EXP 	New trial (rep=1, index=36): {'Stimulus': '2.png', 'Target': 1}
76.0795 	DATA 	Keypress: space
76.0907 	EXP 	figura: autoDraw = False
76.0907 	EXP 	figura: image = '2.png'
76.0907 	EXP 	figura: autoDraw = True
76.4409 	EXP 	New trial (rep=1, index=37): {'Stimulus': '22.png', 'Target': 0}
76.4459 	DATA 	Keypress: space
76.4571 	EXP 	figura: autoDraw = False
76.4571 	EXP 	figura: image = '22.png'
76.4571 	EXP 	figura: autoDraw = True
76.7593 	DATA 	Keypress: space
76.7725 	EXP 	figura: autoDraw = False
76.7726 	EXP 	ssr_1: status = STOPPED
76.8121 	EXP 	window1: mouseVisible = True
